ID	Choice	Relacao	Age	D_Senior	D_Male	Income	D_Wealth	License	QtdVeic	D_Veic	D_TripChain	Destino	D1_CT	D2_EDU	Frequence	D1_Turista	D2_Assiduo	D_Fds	D_Quinzenal	D_Mensal	Distance_1	TTime1_1	Cost_1	Distance_2	TTime1_2	Cost_2
4618	1	1	22	0	1	10000	1	1	2	1	1	6	0	1	5	0	1	0	0	0	12.1	0.25	4.04	14.4	1.02	7
4619	1	4	44	0	1	6000	0	1	1	0	0	6	0	1	5	0	1	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
4620	1	1	57	1	1	2000	0	1	4	1	0	1	0	1	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4621	1	2	27	0	0	3000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	14.2	0.33	4.74	16.26	1.45	3.8
4626	1	7	39	0	0	12000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4628	2	1	25	0	0	18000	1	1	2	1	1	8	1	0	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4632	2	2	38	0	1	22000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	14.2	0.33	4.74	16.26	1.45	3.8
4633	2	1	48	1	0	6000	0	1	1	0	0	6	0	1	3	0	0	0	0	0	26.2	0.52	8.75	31.4	1.42	7
4634	1	6	38	0	1	14000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4635	1	7	39	0	0	18000	1	1	2	1	0	2	0	1	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
4636	2	2	45	0	1	6000	0	1	2	1	1	1	0	1	3	0	0	0	0	0	14.9	0.33	4.98	18.9	1.32	12.4
4638	2	1	20	0	0	6000	0	1	1	0	0	6	0	1	4	0	1	0	0	0	9.3	0.23	3.11	9.8	1.02	3.8
4641	1	6	35	0	0	18000	1	1	1	0	0	2	0	1	2	1	0	0	0	0	17.4	0.4	5.81	22.9	1.97	3.8
4646	1	4	33	0	0	10000	1	1	3	1	0	9	0	0	5	0	1	0	0	0	28.1	0.6	9.39	38.7	1.87	10.7
4647	1	4	33	0	1	5000	0	1	1	0	0	8	1	0	5	0	1	0	0	0	27	0.52	9.02	31.5	2.7	14.2
4648	1	4	52	1	0	16000	1	1	1	0	0	6	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4649	2	1	22	0	0	4000	0	1	2	1	1	11	0	0	0	1	0	0	0	1	27	0.48	9.02	27.5	2.35	3.8
4650	1	2	42	0	1	8000	1	1	1	0	1	8	1	0	3	0	0	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
4653	2	4	59	1	0	20000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
4654	2	2	28	0	0	6000	0	1	1	0	1	6	0	1	3	0	0	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4661	2	2	28	0	1	7000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
4665	1	6	37	0	1	14000	1	1	2	1	1	8	1	0	5	0	1	0	0	0	9.4	0.28	3.14	10.8	1	3.8
4676	1	2	46	1	0	3000	0	1	1	0	0	2	0	1	5	0	1	0	0	0	11	0.27	3.67	12.9	1.33	16.59
4677	1	1	24	0	1	10000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
4681	2	7	64	1	1	14000	1	1	1	0	1	8	1	0	4	0	1	0	0	0	14.8	0.3	4.94	15.4	1.22	7
4684	2	1	20	0	0	7000	0	1	1	0	0	1	0	1	5	0	1	0	0	0	18.9	0.43	6.31	20.1	1.45	10.8
4685	1	1	20	0	1	14000	1	1	2	1	0	8	1	0	5	0	1	0	0	0	27	0.52	9.02	31.5	2.7	14.2
4687	1	7	32	0	1	9000	1	1	1	0	0	8	1	0	4	0	1	0	0	0	17.9	0.42	5.98	22.34	1.9	3.8
4688	2	1	34	0	0	1000	0	1	1	0	1	2	0	1	5	0	1	0	0	0	12.3	0.33	4.11	20.7	1.38	7.5
4689	1	7	32	0	0	12000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
4690	2	2	29	0	1	12000	1	1	1	0	0	8	1	0	5	0	1	0	0	0	13.5	0.4	4.51	16.4	1.63	3.8
4694	1	7	45	0	0	9000	1	1	1	0	0	6	0	1	3	0	0	0	0	0	14.3	0.42	4.78	18.74	1.38	3.8
