ID	Choice	Relacao	Age	D_Senior	D_Male	Income	D_Wealth	License	QtdVeic	D_Veic	D_TripChain	Destino	D1_CT	D2_EDU	Acess_PNT	Frequence	D1_Turista	D2_Assiduo	D_Fds	D_Quinzenal	D_Mensal	Distance_1	TTime1_1	Cost_1	Distance_2	TTime1_2	Cost_2
4411	2	1	24	0	0	2000	0	1	1	0	1	6	0	1	0.75	3	0	0	1	0	0	9.9	0.23	3.31	11.96	1.1	3.8
4414	2	1	26	0	0	5000	0	1	1	0	1	2	0	1	0.1	0	1	0	0	0	1	27.4	0.45	9.15	27.17	2.25	12.1
4420	1	2	33	0	1	3000	0	1	1	0	1	11	0	0	0.18	2	1	0	0	0	0	43.6	0.78	14.56	42.7	2	7
4429	1	2	28	0	0	10000	1	1	1	0	1	8	1	0	1	2	1	0	0	0	0	10.7	0.23	3.57	12.9	1.28	16.59
4430	2	1	19	0	0	5000	0	1	1	0	0	8	1	0	0.73	5	0	1	0	0	0	11.8	0.25	3.94	12.1	1.12	7
4433	2	2	27	0	0	10000	1	1	1	0	1	8	1	0	0.75	4	0	1	0	0	0	9.9	0.23	3.31	11.96	1.1	3.8
4435	2	2	26	0	1	2000	0	1	1	0	0	2	0	1	0.59	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
4438	2	1	19	0	0	12000	1	1	2	1	0	11	0	0	0	5	0	1	0	0	0	36	0.63	12.02	38.4	3.57	29.9
4439	2	1	28	0	0	10000	1	1	3	1	0	6	0	1	0	5	0	1	0	0	0	36	0.63	12.02	38.4	3.57	29.9
4444	1	1	22	0	0	16000	1	1	2	1	1	8	1	0	0.59	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
4448	1	1	23	0	1	14000	1	1	3	1	1	8	1	0	0.73	3	0	0	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
4459	2	1	18	0	0	6000	0	1	2	1	1	1	0	1	1	3	0	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4461	2	1	25	0	1	16000	1	1	1	0	0	2	0	1	0	5	0	1	1	0	0	18.5	0.32	6.18	21.1	1.7	6.7
4470	2	2	30	0	1	12000	1	1	2	1	1	1	0	1	0	2	1	0	0	0	0	36	0.63	12.02	38.4	3.57	29.9
4472	2	2	24	0	1	5000	0	1	3	1	0	2	0	1	0.18	5	0	1	0	0	0	43.6	0.78	14.56	42.7	2	7
4477	2	1	20	0	1	3000	0	1	2	1	0	1	0	1	0	4	0	1	0	0	0	19.8	0.52	6.61	20.4	1.38	7
4478	2	1	22	0	0	9000	1	1	1	0	1	2	0	1	0.99	5	0	1	0	0	0	16.1	0.37	5.38	16	1.23	7.5
4479	1	2	53	1	0	14000	1	1	1	0	0	2	0	1	0.16	1	1	0	0	0	0	11.8	0.33	3.94	15.7	1.57	9.3
4486	1	1	59	1	1	2000	0	1	1	0	1	6	0	1	1	3	0	0	0	0	0	12.4	0.4	4.14	14.82	1.58	3.8
4491	2	1	22	0	1	3000	0	1	1	0	1	8	1	0	0	5	0	1	0	0	0	27	0.52	9.02	31.5	2.7	14.2
4500	2	1	28	0	0	2000	0	1	1	0	1	1	0	1	0	5	0	1	0	0	0	19.7	0.5	6.58	21.79	2.1	17.8
4501	2	2	36	0	0	7000	0	1	1	0	1	2	0	1	0.24	2	1	0	0	0	0	27	0.48	9.02	27.5	2.35	3.8
4502	1	2	30	0	1	5000	0	1	1	0	0	2	0	1	0.24	2	1	0	0	0	0	27	0.48	9.02	27.5	2.35	3.8
4509	1	1	51	1	1	4000	0	1	1	0	0	6	0	1	0.1	4	0	1	0	0	0	22.8	0.45	7.62	22.7	2.08	10.5
4512	1	2	40	0	1	14000	1	1	1	0	1	8	1	0	0.1	1	1	0	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
4518	1	1	25	0	1	16000	1	1	3	1	0	8	1	0	1	5	0	1	1	0	0	12.4	0.4	4.14	14.82	1.58	3.8
4524	2	2	32	0	0	5000	0	1	1	0	0	2	0	1	0.77	5	0	1	0	0	0	14.2	0.3	4.74	15.8	1.37	3.8
4529	1	2	29	0	0	12000	1	1	1	0	0	8	1	0	1	3	0	0	0	0	0	8.1	0.23	2.71	9.6	0.85	3.8
4532	2	1	20	0	1	5000	0	1	2	1	0	8	1	0	0.39	5	0	1	0	0	0	31.2	0.58	10.42	41.1	1.88	10.7
4536	1	1	23	0	0	35000	1	1	4	1	1	8	1	0	0.1	3	0	0	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
4541	2	1	25	0	0	12000	1	1	2	1	0	8	1	0	0	5	0	1	0	0	0	19.7	0.5	6.58	21.79	2.1	17.8
4542	2	2	26	0	0	18000	1	1	2	1	0	9	0	0	0	5	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
4544	2	1	23	0	0	10000	1	1	3	1	1	2	0	1	1	1	1	0	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4554	2	1	21	0	0	5000	0	1	1	0	0	2	0	1	0.68	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
4557	2	1	21	0	0	3000	0	1	1	0	0	6	0	1	0	5	0	1	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
4560	2	1	21	0	0	24000	1	1	3	1	0	8	1	0	0	5	0	1	0	0	0	19.7	0.5	6.58	21.79	2.1	17.8
4563	2	1	21	0	0	2000	0	1	1	0	0	6	0	1	0	5	0	1	0	0	0	16.9	0.42	5.64	19.6	1.2	7
4566	2	1	26	0	1	2000	0	1	1	0	0	2	0	1	0	5	0	1	0	0	0	26.2	0.52	8.75	31.4	1.42	7
4577	2	2	25	0	1	18000	1	1	2	1	0	8	1	0	0	1	1	0	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
4579	2	1	21	0	0	2000	0	1	1	0	0	1	0	1	0.53	5	0	1	0	0	0	8.2	0.2	2.74	10.13	1.1	3.8
4584	2	1	21	0	1	2000	0	1	1	0	0	6	0	1	1	5	0	1	0	0	0	11.4	0.3	3.81	13.3	1.28	3.8
4588	1	1	25	0	1	3000	0	1	1	0	0	8	1	0	0	5	0	1	0	0	0	12.3	0.33	4.11	20.7	1.38	7.5
4596	2	2	34	0	0	4000	0	1	1	0	1	8	1	0	0.01	5	0	1	1	0	0	21.2	0.45	7.08	21	1.33	7
4602	2	1	21	0	0	4000	0	1	2	1	0	1	0	1	0.99	5	0	1	1	0	0	7.1	0.17	2.37	10.9	0.93	3.8
4607	2	2	26	0	0	7000	0	1	2	1	0	8	1	0	0	1	1	0	0	0	0	22.6	0.57	7.55	24.6	1.98	14.6
4608	1	2	48	1	1	12000	1	1	2	1	1	10	0	0	1	3	0	0	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4612	2	1	24	0	1	20000	1	1	2	1	1	8	1	0	0.1	0	1	0	0	1	0	27.4	0.45	9.15	27.17	2.25	12.1
4615	2	2	28	0	1	7000	0	1	1	0	1	8	1	0	0.43	0	1	0	0	1	0	20.4	0.45	6.81	22.2	1.9	3.8
4618	1	1	22	0	1	10000	1	1	2	1	1	6	0	1	0	5	0	1	0	0	0	12.1	0.25	4.04	14.4	1.02	7
4620	1	1	57	1	1	2000	0	1	4	1	0	1	0	1	1	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4621	1	2	27	0	0	3000	0	1	1	0	0	8	1	0	0.48	5	0	1	0	0	0	14.2	0.33	4.74	16.26	1.45	3.8
4628	2	1	25	0	0	18000	1	1	2	1	1	8	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4632	2	2	38	0	1	22000	1	1	1	0	0	8	1	0	0.48	5	0	1	0	0	0	14.2	0.33	4.74	16.26	1.45	3.8
4633	2	1	48	1	0	6000	0	1	1	0	0	6	0	1	0	3	0	0	0	0	0	26.2	0.52	8.75	31.4	1.42	7
4636	2	2	45	0	1	6000	0	1	2	1	1	1	0	1	0	3	0	0	0	0	0	14.9	0.33	4.98	18.9	1.32	12.4
4638	2	1	20	0	0	6000	0	1	1	0	0	6	0	1	0.84	4	0	1	0	0	0	9.3	0.23	3.11	9.8	1.02	3.8
4649	2	1	22	0	0	4000	0	1	2	1	1	11	0	0	0.24	0	1	0	0	0	1	27	0.48	9.02	27.5	2.35	3.8
4650	1	2	42	0	1	8000	1	1	1	0	1	8	1	0	0	3	0	0	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
4654	2	2	28	0	0	6000	0	1	1	0	1	6	0	1	1	3	0	0	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4661	2	2	28	0	1	7000	0	1	1	0	0	2	0	1	0.37	5	0	1	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
4676	1	2	46	1	0	3000	0	1	1	0	0	2	0	1	1	5	0	1	0	0	0	11	0.27	3.67	12.9	1.33	16.59
4677	1	1	24	0	1	10000	1	1	2	1	0	8	1	0	0.1	5	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
4684	2	1	20	0	0	7000	0	1	1	0	0	1	0	1	0.85	5	0	1	0	0	0	18.9	0.43	6.31	20.1	1.45	10.8
4685	1	1	20	0	1	14000	1	1	2	1	0	8	1	0	0	5	0	1	0	0	0	27	0.52	9.02	31.5	2.7	14.2
4688	2	1	34	0	0	1000	0	1	1	0	1	2	0	1	0	5	0	1	0	0	0	12.3	0.33	4.11	20.7	1.38	7.5
4690	2	2	29	0	1	12000	1	1	1	0	0	8	1	0	0	5	0	1	0	0	0	13.5	0.4	4.51	16.4	1.63	3.8
